gammas,type,setting,expectation,std_err,total_counts,raw_expectation,raw_std_err,calibration_expectation,calibration_std_err,calibration_counts
1.2217304763960306,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.6007798440311938,0.012436069494601071,8000,0.50075,0.009678217200162523,0.8335,0.00617774144094457,8000
1.2534637355232006,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.598380323935213,0.012444174356570038,8000,0.49875,0.00969111935804123,0.8335,0.00617774144094457,8000
1.28519699465037,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.5755848830233953,0.012519301493278522,8000,0.47975,0.00981030185266004,0.8335,0.00617774144094457,8000
1.3169302537775396,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.5260947810437913,0.012670985306910264,8000,0.4385,0.010048748226401866,0.8335,0.00617774144094457,8000
1.3486635129047089,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.4418116376724655,0.012894608517943487,8000,0.36825,0.010395311443145894,0.8335,0.00617774144094457,8000
1.380396772031879,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.36112777444511096,0.013069470424384612,8000,0.301,0.010662508435437085,0.8335,0.00617774144094457,8000
1.4121300311590486,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.3083383323335333,0.013163880981404344,8000,0.257,0.010805483321384849,0.8335,0.00617774144094457,8000
1.4438632902862178,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.26874625074985004,0.01322455919101836,8000,0.224,0.010896918961585284,0.8335,0.00617774144094457,8000
1.475596549413388,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.2234553089382124,0.013283494445938696,8000,0.18625,0.010985397218876841,0.8335,0.00617774144094457,8000
1.5073298085405575,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.14427114577084582,0.013360083961533532,8000,0.12025,0.011099905097528845,0.8335,0.00617774144094457,8000
1.5390630676677268,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.10587882423515296,0.013385248877937642,8000,0.08825,0.011137414306614423,0.8335,0.00617774144094457,8000
1.5707963267948966,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.035992801439712056,0.013411179183447395,8000,0.03,0.011176006124242736,0.8335,0.00617774144094457,8000
