capture_0_oq,capture_1_oq,capture_2_oq,capture_3_oq,capture_0_result,capture_1_result,capture_2_result,capture_3_result
-4.00114283,-3.61237451,-2.65188813,-1.63794756,0,0,0,0
3.18992473,-3.50247733,-3.20279747,-2.22210847,1,0,0,0
2.87753772,-3.7230406,-3.442128,-2.28305049,1,0,0,0
-1.74385253,-3.04132588,-2.47320049,-1.57008655,0,0,0,0
-2.22485606,-2.90156491,-2.90885083,-2.03515869,0,0,0,0
-1.873984,-3.22526768,-3.74052189,-2.41487324,0,0,0,0
-2.54048929,-1.84972472,-1.71929467,-2.32056212,0,0,0,0
-3.38514857,-3.37563157,-2.04053111,-3.52406651,0,0,0,0
-2.11143475,-2.65305527,-2.58348882,-2.66129635,0,0,0,0
-2.05713399,-3.59704755,-2.18355916,-2.77859624,0,0,0,0
-4.26336974,-2.30418146,-3.74813825,-1.82297733,0,0,0,0
0.94736107,-2.85702739,-2.77493056,-1.23974429,1,0,0,0
-2.93728653,-3.18904705,-3.63724791,-3.04817799,0,0,0,0
2.4706753,-2.5791293,-2.11511906,-3.43400128,1,0,0,0
1.15515422,-3.37265581,-1.4960289,-2.14600917,1,0,0,0
-3.70778218,-2.83431839,-3.66283357,-3.10388599,0,0,0,0
-2.14154478,-4.06601802,-2.75880769,-2.17410661,0,0,0,0
1.3850335,-1.98346116,-1.80415306,-1.76676754,1,0,0,0
-3.32943015,-2.76712626,-4.07206304,-3.55729125,0,0,0,0
-2.1940669,-2.49972921,-2.99161598,-2.29226854,0,0,0,0
-2.97392663,-2.95034181,-2.87869107,-1.0822406,0,0,0,0
1.37829166,-1.49132088,-3.64334993,-2.37906724,1,0,0,0
2.70091239,-4.45354804,-3.18522751,-2.19486337,1,0,0,0
-2.65055783,-3.81026305,-2.35417206,-3.11959907,0,0,0,0
1.18769677,-1.38670728,-2.98277717,-1.80370994,1,0,0,0
1.40937017,-2.68979277,-3.24744508,-1.8192064,1,0,0,0
-3.26008983,-2.30773613,-2.1248633,-2.86846105,0,0,0,0
1.98179092,-1.42630888,-3.19238603,-2.28908733,1,0,0,0
-1.81476176,-3.77082378,-3.35801467,-2.62533333,0,0,0,0
2.23325137,-2.0486027,-2.86389515,-2.14130227,1,0,0,0
-2.2281697,-3.13376933,-1.2162053,-2.81149056,0,0,0,0
1.48056932,-1.93706807,-1.37224654,-1.62196215,1,0,0,0
-2.61984114,-2.52107754,-2.81269271,-1.72083452,0,0,0,0
-2.9375704,-3.07929274,-2.7957255,-3.11556607,0,0,0,0
2.06736159,-3.04945037,-1.95120163,-3.46981324,1,0,0,0
0.4117175,-3.73911485,-3.73861045,-2.05101874,1,0,0,0
1.76658835,-2.7522685,-2.5883602,-2.41404176,1,0,0,0
-2.9959647,-2.37397831,-2.57014874,-3.65306325,0,0,0,0
-2.87393983,-1.39292795,-2.59967837,-2.69839037,0,0,0,0
2.42259204,-2.81362217,-2.7721025,-0.81637232,1,0,0,0
-2.2273628,-3.5297744,-4.60577756,-2.68090665,0,0,0,0
-3.89209799,-2.53050979,-2.72504371,-2.87461225,0,0,0,0
1.64679028,-3.24225798,-1.01038609,-2.69184448,1,0,0,0
1.41219888,-2.46665664,-2.63582785,-3.07234041,1,0,0,0
1.62448566,-2.03355234,-2.20769588,-3.13695185,1,0,0,0
1.64232198,-3.11081428,-2.62126103,-1.33378347,1,0,0,0
1.07954694,-1.88139435,-2.4013428,-3.51193026,1,0,0,0
-2.31314804,-1.84593853,-2.12913807,-2.37903129,0,0,0,0
-2.38938835,-2.09916998,-2.25745887,-3.02695408,0,0,0,0
-2.39769947,-3.99471782,-2.9412346,-1.88291203,0,0,0,0
-3.20233852,-3.2123819,-2.14351714,-2.80132219,0,0,0,0
-3.41228805,-3.06294896,-3.52757052,-2.06094868,0,0,0,0
-3.62220705,-1.64832789,-2.61635762,-3.02280448,0,0,0,0
-2.25719232,-2.48482823,-3.29677202,-2.61438377,0,0,0,0
-2.53585875,-1.75956599,-2.20338646,-2.41039749,0,0,0,0
-1.15607837,-3.61454897,-4.3035198,-3.08834985,0,0,0,0
2.74233576,-2.96061561,-3.16179134,-3.174261,1,0,0,0
2.26986241,-3.18589695,-3.47495787,-2.29297802,1,0,0,0
-2.0230459,-3.59139219,-1.73173677,-3.49309817,0,0,0,0
-2.51511037,-2.90048905,-1.44262649,-2.74122711,0,0,0,0
2.16492154,-1.09715285,-2.3612693,-2.08075941,1,0,0,0
-2.04845704,-2.55026482,-3.10622808,-2.13817153,0,0,0,0
-3.22562344,-1.90169401,-2.24907119,-2.03482434,0,0,0,0
-2.06422247,-2.9488964,-1.34977447,-1.00131333,0,0,0,0
-2.29255892,-1.12954956,-0.07645274,-2.52266638,0,0,1,0
-2.11690888,-3.14045437,-1.46386037,-3.11183874,0,0,0,0
-2.56124642,-3.12128644,-2.63177082,-1.94554869,0,0,0,0
-2.40241699,-1.94286015,-2.95432433,-2.53704134,0,0,0,0
0.59722997,-2.30705161,-3.06574758,-3.15865725,1,0,0,0
-2.50449702,-1.98609009,-3.80967036,-1.51068745,0,0,0,0
3.35595421,-2.36762129,-4.14683707,-3.86872329,1,0,0,0
-3.74429077,-2.16351897,-3.07505783,-2.9012192,0,0,0,0
2.41720229,-3.78287025,-2.86540985,-2.67221108,1,0,0,0
1.48302261,-2.07389295,-2.59962138,-2.43764017,1,0,0,0
2.36712415,2.7011957,-3.15017961,-3.23744155,1,1,0,0
-4.11603712,-3.70958522,-1.24032795,-2.76655406,0,0,0,0
1.38856592,-3.86246294,-2.23943982,-2.36473363,1,0,0,0
2.02859081,-2.9561447,-2.94166803,-1.2929053,1,0,0,0
0.13739048,-3.4994565,-2.34812554,-2.98351496,1,0,0,0
-3.80529575,-3.5950616,-1.52820628,-2.66475491,0,0,0,0
-1.61768384,-1.8611934,-2.60808766,-3.6399018,0,0,0,0
1.74807068,-0.93340958,-3.94092053,-1.73239112,1,0,0,0
0.68565728,-1.11357272,-2.95443609,-1.67120248,1,0,0,0
2.82277875,-1.92701258,-2.36271173,0.1951348,1,0,0,1
2.44588628,-1.02359811,-4.43282537,-2.9587917,1,0,0,0
1.90703832,-3.92821543,-2.93042883,-2.73312945,1,0,0,0
0.27445974,-2.99061015,-2.61120386,-1.93523336,1,0,0,0
-2.95082685,-3.14759798,-2.13874225,-2.66322903,0,0,0,0
-3.34723108,-1.91828106,-1.73386168,-2.84828618,0,0,0,0
3.75681557,-2.58252379,-1.41906543,-1.58352274,1,0,0,0
3.51534858,-2.93652155,-0.45001553,-1.9733265,1,0,1,0
-1.73387825,-3.21236625,-2.57841758,-3.39545831,0,0,0,0
0.603077,-3.60997878,-3.33785489,-1.99576542,1,0,0,0
-3.90340388,-2.75566354,-3.30524556,-2.89420523,0,0,0,0
-2.71574073,-3.3147797,-2.5724018,-2.31319796,0,0,0,0
1.28876744,-2.83171628,-2.68265214,-1.93236507,1,0,0,0
3.13474983,-2.83014365,-3.79571617,-3.12214568,1,0,0,0
-2.45895423,-2.92586666,-4.11589257,-2.44593602,0,0,0,0
0.81657153,-2.37108823,-2.60860585,-2.41134074,1,0,0,0
0.26504975,-4.15417217,-2.35725231,-3.7434753,1,0,0,0
0.73006358,1.87134873,-0.7934643,-1.88467838,1,1,0,0
2.19304971,-2.65261009,-1.8797623,-1.76878702,1,0,0,0
0.74532004,-3.13970745,-2.70595383,-2.10909862,1,0,0,0
2.47740857,-1.43978372,-2.401294,-1.75646283,1,0,0,0
-2.92131919,-1.27667906,-2.79041026,-4.21195664,0,0,0,0
-2.44744848,-2.81242225,-2.86199357,-2.02554874,0,0,0,0
-0.8576748,-3.78126428,-2.08506193,-0.73202057,0,0,0,0
-1.99648533,-2.07124986,-2.71307789,-2.06525382,0,0,0,0
1.84448697,-3.68914641,-1.70958694,-3.50291058,1,0,0,0
2.85668056,-3.32864597,-1.68283507,-2.52085272,1,0,0,0
1.76511928,-1.67102162,-3.55635174,-2.49959622,1,0,0,0
-2.78475955,-2.87387893,-3.4703657,-1.16753625,0,0,0,0
1.62600465,-1.85812525,-2.73948144,-2.33042762,1,0,0,0
1.5680369,-4.06822003,-3.18830051,-1.49645796,1,0,0,0
-3.77420038,-3.28858644,-2.64744721,-3.24030183,0,0,0,0
-2.57248078,-2.29638964,-2.88531445,-3.30433585,0,0,0,0
1.12976907,-2.75442898,-2.82556564,-2.49419231,1,0,0,0
3.87747325,-3.09390388,-2.39095036,-2.43475568,1,0,0,0
-3.30601595,-3.22393328,-2.37019081,-2.21177153,0,0,0,0
2.46315189,1.433329,-3.11998669,-2.83067264,1,1,0,0
-2.26283539,-3.1040052,-5.27377725,-2.67695375,0,0,0,0
-2.88719349,-1.65869705,0.00037178,-2.26012468,0,0,1,0
2.34818999,-3.57872956,-2.66250409,-3.15251574,1,0,0,0
2.64106356,-2.48424169,-3.78900133,-1.4703786,1,0,0,0
-2.8638266,-3.1690456,-3.45183611,-2.50204708,0,0,0,0
2.21003741,-2.85841133,-2.75375061,-2.9101871,1,0,0,0
-2.89472025,-0.90333717,-1.78041868,-2.69305669,0,0,0,0
1.32927811,-2.16534659,-2.26566866,-1.59813147,1,0,0,0
2.63963416,-2.21593995,-2.91762818,-2.77922079,1,0,0,0
-1.99125987,-2.84424499,-2.92028114,-3.3155378,0,0,0,0
1.76008511,-2.46553887,-3.21822539,-3.59653197,1,0,0,0
2.05731839,1.3777012,-2.90134326,-4.21298221,1,1,0,0
-2.96927504,-3.15940268,-3.39082256,-1.79674923,0,0,0,0
-1.97831821,-1.70637555,-2.72242259,-2.9456161,0,0,0,0
3.05234138,-3.1886071,-2.7096184,-2.61280704,1,0,0,0
-2.51490697,-3.15431505,-3.84860709,-2.47995015,0,0,0,0
-2.14001127,-3.50050256,-2.56666765,-3.03018689,0,0,0,0
-2.56181564,-2.70796996,-3.82694453,-2.06769742,0,0,0,0
-4.31464687,-2.16622092,-2.01253537,-2.4033051,0,0,0,0
1.69587489,-1.61488783,-1.19238403,-2.24735681,1,0,0,0
-1.57982185,-2.94262171,-3.65357772,-3.7271291,0,0,0,0
2.37932056,-3.15643698,-1.84443817,-3.31896245,1,0,0,0
2.67514046,-2.62283385,-2.81832814,-2.86293756,1,0,0,0
-3.07384711,-1.62189901,-3.04377638,-5.36345467,0,0,0,0
-2.16896124,-2.75588632,-1.7312495,-2.53917091,0,0,0,0
1.76391006,-1.73113309,-3.15019228,-2.87666731,1,0,0,0
-3.89607251,-3.80222499,-3.08070853,-3.25506665,0,0,0,0
1.8349506,-2.61602793,-0.34929486,-1.68244019,1,0,1,0
1.8163044,-2.29253564,-3.48220132,-2.56621614,1,0,0,0
-1.85456295,-2.1661045,-3.06129679,-2.76757739,0,0,0,0
2.16458999,-2.63358802,-2.51194201,-2.25633513,1,0,0,0
0.50382912,-3.05004846,-2.88083646,-3.53919193,1,0,0,0
-2.61989906,-3.41849439,-2.19616573,-1.98048037,0,0,0,0
1.30549502,-1.97703578,-3.52257118,-3.18477675,1,0,0,0
-1.74958501,-1.76613722,-1.87612288,-3.52087766,0,0,0,0
-2.0155374,-2.17723995,-2.85858307,-2.18150951,0,0,0,0
1.64525062,2.34112274,-1.65879652,-2.55479459,1,1,0,0
-2.75927801,-2.71327943,-1.65218096,-4.58629169,0,0,0,0
2.33071502,-2.03113463,-2.2126846,-2.48681568,1,0,0,0
2.05696281,-3.76966819,-2.24800911,-2.51962822,1,0,0,0
-2.70560682,-2.69032456,-2.31404919,-3.36631797,0,0,0,0
-2.49959752,-1.80943199,-3.33718024,-3.3263199,0,0,0,0
2.66038068,-2.81038042,-3.71951871,-4.12597582,1,0,0,0
2.56102793,-2.5074698,-3.10533382,-1.59319229,1,0,0,0
2.5799647,-3.11631151,-3.22896354,-1.06101586,1,0,0,0
2.67191622,-2.06028149,-3.23745646,-3.00514754,1,0,0,0
2.12639309,-2.94692311,-2.4801068,-2.2903664,1,0,0,0
-2.18164492,-2.88512614,-3.08279693,-3.13962437,0,0,0,0
3.23363766,-2.83019152,-1.88206062,-2.25247741,1,0,0,0
-4.4921279,-3.66194956,-2.37744097,-1.72941927,0,0,0,0
1.93487071,-1.99601352,-1.97998974,-3.49675156,1,0,0,0
2.08724793,-2.22922731,-2.33811252,-1.88190714,1,0,0,0
-2.79987752,-1.97900217,-3.10492814,-1.4322429,0,0,0,0
3.7007872,-1.76230352,-1.76252108,-2.46263891,1,0,0,0
-2.07500402,-2.67401896,-3.47316638,-2.46678013,0,0,0,0
-3.10688801,-2.57515963,-1.08971754,-2.95536425,0,0,0,0
-1.95986219,-1.85476616,-1.4586675,-2.9288074,0,0,0,0
-2.36414969,-2.82319486,-2.98160221,-3.88441458,0,0,0,0
-0.1008396,-2.780273,-2.33886335,-1.88499354,1,0,0,0
-2.50091664,-0.9688437,-1.19914562,-2.14438681,0,0,0,0
-0.61092358,-3.34862061,-3.88233662,-3.61181051,0,0,0,0
3.55806947,-2.88126189,-2.76120901,-2.51947697,1,0,0,0
2.80872211,-1.75365414,-2.50871964,-1.57763418,1,0,0,0
-3.15858722,-3.09213046,-3.3503674,-2.86319796,0,0,0,0
-1.19031323,-2.48177629,-1.78046115,-3.32616195,0,0,0,0
-2.60461438,-1.70325954,-2.93669403,-4.50550728,0,0,0,0
0.52610915,-2.9092364,-2.53184754,-2.12455057,1,0,0,0
-1.72476973,-2.33846102,-2.08750963,-2.26316787,0,0,0,0
-2.87298914,-1.86491404,-3.59354913,-0.18859645,0,0,0,1
-4.1032061,-3.1574402,-2.68343408,-3.39931287,0,0,0,0
1.88208371,-3.05517521,-2.34081931,-2.34883577,1,0,0,0
-3.72885838,-3.07483859,-2.26490404,-2.10860576,0,0,0,0
2.84399595,-3.2361526,-2.80047003,-4.60283011,1,0,0,0
2.05449704,-1.85666084,-2.50111464,-3.31015736,1,0,0,0
-2.97768787,-3.12567055,-3.26280892,-1.16522964,0,0,0,0
-4.69794758,-2.63622161,-2.24038623,-2.79672332,0,0,0,0
-1.9711243,-4.10680622,-3.38119045,-1.81249697,0,0,0,0
-3.05021182,-2.48263367,-3.61321568,-2.94752475,0,0,0,0
-3.3941783,-3.17327566,-3.39366943,-1.77223366,0,0,0,0
1.63042732,-3.00585665,-2.18377747,-2.87622381,1,0,0,0
-3.89928035,-2.89175175,-1.91707332,-2.5372697,0,0,0,0
-2.55536027,-3.98150682,-2.76772361,-3.49441729,0,0,0,0
-2.35350467,-3.86980474,-2.97625326,-4.22828235,0,0,0,0
2.22599059,-0.858525,-4.1170761,-2.83667073,1,0,0,0
-2.54516397,-3.66778411,-2.25544479,-2.43528038,0,0,0,0
-2.38408931,-2.43304782,-3.63187641,-2.30698809,0,0,0,0
0.8294086,-2.66008358,-2.55194381,-2.95536201,1,0,0,0
-1.53011438,-3.05143595,-2.55165007,-2.75383554,0,0,0,0
-2.43381485,-2.34462339,-2.47025583,-3.1927228,0,0,0,0
1.12282783,-1.55058475,-2.92833149,-3.09712943,1,0,0,0
-1.85824092,-3.91652696,-2.52290778,-2.28721425,0,0,0,0
0.94305072,-2.58085206,-3.17786895,-2.52335109,1,0,0,0
3.29223834,-3.10212411,-3.05184834,-3.0048728,1,0,0,0
-4.28070389,-2.88998131,-3.45701128,-1.59556549,0,0,0,0
1.60532352,-2.97563951,-2.54679807,-1.8379584,1,0,0,0
-3.36218104,-1.88714638,-3.16911712,-3.12042087,0,0,0,0
1.34711303,-3.27016152,-2.91353259,-2.02662013,1,0,0,0
1.96136162,-2.20593326,-1.3583065,-4.04590927,1,0,0,0
-2.29912903,-2.90093273,-1.60741601,-2.84811705,0,0,0,0
-2.89685745,-1.60373356,-2.49459147,-2.43802778,0,0,0,0
1.89280827,-3.62110995,-3.53440493,-3.37508135,1,0,0,0
1.7757155,-3.61194052,-2.88847107,-2.88315788,1,0,0,0
0.83174668,-1.66846607,-1.11215524,-2.68914495,1,0,0,0
1.41840205,-1.44416755,-2.19922252,-2.81667076,1,0,0,0
-2.42615771,-2.96540707,-2.56218705,-2.81120203,0,0,0,0
1.86011158,-3.34397405,-3.00028455,-2.1350747,1,0,0,0
-3.06304451,-1.59578547,-3.5867665,-1.98184513,0,0,0,0
2.03129444,-1.85583867,-1.45624578,-1.36656407,1,0,0,0
-0.81461165,-2.19604,-2.10056193,-4.08428945,0,0,0,0
-2.82370504,-2.12311801,-3.85082178,-2.47156434,0,0,0,0
1.37628177,-3.7419986,-2.36747675,-2.37853993,1,0,0,0
1.52458511,-3.96017767,-2.64369398,-2.46048793,1,0,0,0
2.10205186,-2.40626391,-1.84258316,-3.38043906,1,0,0,0
2.20075119,-2.63506547,-2.616827,-3.45751196,1,0,0,0
-2.39049681,-3.44522782,-3.2669358,-2.3115091,0,0,0,0
0.91310376,-2.48445589,-3.17755528,-1.73802283,1,0,0,0
0.77648908,-2.55263839,-2.88931504,-3.27920616,1,0,0,0
1.59738157,-2.32466459,-1.36069516,-2.50750501,1,0,0,0
-2.32357681,-2.27861013,-3.27270441,-2.96003632,0,0,0,0
1.32536441,-2.46412065,-2.80035622,-2.05769744,1,0,0,0
-2.29396392,-1.33502483,-2.08945405,-3.11204474,0,0,0,0
0.44130888,-3.01728584,-2.54332852,-2.88318153,1,0,0,0
-2.17354167,-2.59124152,-1.89651996,-3.04702539,0,0,0,0
-2.57749949,-3.19453552,-2.89013479,-2.73559578,0,0,0,0
-3.4659192,-2.59322114,-4.2052526,-2.38620564,0,0,0,0
2.58120336,-2.96049677,-2.56297123,-1.93311628,1,0,0,0
1.09009352,3.74575146,-2.35369634,-3.71153094,1,1,0,0
-2.09873728,-2.14486066,-2.07047295,-2.66341642,0,0,0,0
2.95919795,-1.96675472,-4.27010171,-3.6313843,1,0,0,0
-1.52975507,-2.61748079,-3.59105654,-3.84584442,0,0,0,0
1.25627518,0.66280672,-2.47457456,-2.99121365,1,1,0,0
-2.25169454,-0.98401438,-3.15367542,-3.52094434,0,0,0,0
-3.66756506,-1.03999283,-3.01857125,-1.57356951,0,0,0,0
2.09136177,-1.75672844,-3.16691808,-3.52011248,1,0,0,0
2.49721166,-2.55446304,-3.74868028,-2.84446795,1,0,0,0
2.74391174,-2.13291626,-3.46756727,-1.60140414,1,0,0,0
2.39050072,-2.94586793,-3.49433348,-1.80031694,1,0,0,0
-2.92033516,-2.16566287,-2.2478316,-1.49611766,0,0,0,0
0.91969119,-1.47735523,-1.04465866,-3.77681367,1,0,0,0
1.47644402,2.10517254,-2.52292342,-1.65892094,1,1,0,0
0.24585323,1.82162728,-2.21009552,-3.28251459,1,1,0,0
-2.18828935,-2.0280933,-3.74695994,-1.80061124,0,0,0,0
-2.00386904,-3.07543166,-2.4068797,-2.07545012,0,0,0,0
-3.12697776,-2.90227886,-2.73208395,-3.70364375,0,0,0,0
-3.44236307,-3.34665701,-3.85620818,-3.26999575,0,0,0,0
-2.44648028,-2.49357298,-2.41173338,-1.59223918,0,0,0,0
-1.0737773,-3.43401507,-1.97711997,-2.3139447,0,0,0,0
-1.75706167,-2.53365282,-1.50502855,-3.84430438,0,0,0,0
0.45980159,-2.73525603,-1.4863519,-2.64827237,1,0,0,0
-2.02908404,-3.33375521,-2.53541358,-2.22770944,0,0,0,0
-2.75581107,-0.88199992,-2.02122033,0.85623227,0,0,0,1
-3.13930772,-3.19585651,-3.08278147,-1.94431804,0,0,0,0
-2.05105599,-2.05045827,-2.11552251,-1.39584187,0,0,0,0
2.29108389,-2.28997581,-4.01747786,-3.51409279,1,0,0,0
-3.1228397,-2.31655296,-2.63643898,-3.38958427,0,0,0,0
2.78344788,-2.4033824,-2.92515364,-1.64313689,1,0,0,0
-3.21656093,-3.82262655,-1.77219696,-2.44915951,0,0,0,0
-1.66832823,-2.57584285,-3.15318219,-1.9323485,0,0,0,0
1.96144786,-3.47863585,-1.04860207,-3.45177352,1,0,0,0
2.19964515,-3.02467179,-2.57821064,-1.94435362,1,0,0,0
-3.45628448,-2.48518065,-3.34686451,-2.29914263,0,0,0,0
1.79766063,-3.06940079,-2.35953182,-4.02875319,1,0,0,0
-3.62137854,-1.77089181,-2.72801686,-2.66139191,0,0,0,0
-2.48551928,-2.09068786,-2.7364945,-3.44372354,0,0,0,0
2.29071565,-1.40671702,-3.32859308,-4.44158725,1,0,0,0
-3.04431487,-1.57486442,-1.23234801,-3.27792019,0,0,0,0
1.88370552,-3.19107696,-2.54231486,-3.18927057,1,0,0,0
-2.15829071,-2.62889527,-1.85886808,-2.9411599,0,0,0,0
1.52006401,-2.57481858,-1.98542345,-2.96592358,1,0,0,0
0.83212033,-2.81512924,-4.25754786,-2.4848273,1,0,0,0
2.2768829,-2.77247708,-3.55441719,-2.07957067,1,0,0,0
3.20136659,-3.65416557,-1.95767079,-2.91690622,1,0,0,0
2.80969068,-2.85793096,-2.25695968,-2.54494883,1,0,0,0
-1.99703202,-2.35889554,-2.42650192,-3.39310355,0,0,0,0
2.37380005,-3.61896753,-2.08840817,-3.22026201,1,0,0,0
-4.21950184,-1.98680609,-3.14907655,-2.48445217,0,0,0,0
1.69864353,-2.82230359,-1.39649725,-2.65353061,1,0,0,0
3.32816541,-1.87195595,-2.56966893,-2.67968532,1,0,0,0
2.02886071,-2.83143576,-2.62495466,-3.32764201,1,0,0,0
2.00994443,-2.60934085,-1.22409211,-2.91442592,1,0,0,0
-1.98095776,-2.76667085,-3.62832025,-3.56609523,0,0,0,0
-2.67993156,-2.49536131,-2.02079881,-3.39546017,0,0,0,0
-2.54799798,-3.18324566,-2.76930109,-1.83101296,0,0,0,0
-2.56540067,-1.81183238,-3.6580652,-3.04196365,0,0,0,0
-3.79475243,-2.62342747,-3.16010229,-2.57462412,0,0,0,0
-3.24234813,-2.70688999,-2.52581481,-1.74181703,0,0,0,0
-0.00143433,1.61813423,-1.93119738,-3.2143306,1,1,0,0
-2.36628614,-2.889001,-3.34190466,-3.64691839,0,0,0,0
-3.46299075,-3.30842733,-2.47866083,-3.03786993,0,0,0,0
-2.29145344,-2.73623951,-3.04706171,-1.21514723,0,0,0,0
1.61958802,-2.22932864,-2.03316584,-1.83253195,1,0,0,0
-2.13642847,-2.93627419,-2.83852499,-3.01677939,0,0,0,0
-2.97810491,-1.5829524,-2.30654031,-2.53527034,0,0,0,0
0.96329935,-2.4015855,-2.97911856,-2.82102432,1,0,0,0
-2.67897286,-1.62773058,-3.72098535,-3.14637907,0,0,0,0
1.08659277,-2.178316,-2.86906697,-3.64456065,1,0,0,0
-1.76056214,-2.13763285,-3.11593954,-2.21715216,0,0,0,0
1.19632659,-1.73965804,-1.3854092,-3.22313011,1,0,0,0
-2.70532481,-2.06012558,-2.44129039,-2.84783822,0,0,0,0
-2.10904684,-2.72520687,-3.06469277,-1.56262163,0,0,0,0
-0.00095125,-2.93718409,-3.57121639,-2.6600156,1,0,0,0
2.77785882,-2.62538027,-2.27996875,-2.52430998,1,0,0,0
-0.39342921,-2.66925301,-3.1641487,-2.20008343,1,0,0,0
-2.23746654,-2.4818236,-3.77471484,-2.82433964,0,0,0,0
-2.3776561,-3.34002264,-3.54757905,-3.23214941,0,0,0,0
-4.90549915,-2.52017006,-1.56175327,-2.37130169,0,0,0,0
-2.42097136,-2.57604737,-2.80508362,-1.88729558,0,0,0,0
1.88281443,2.05295384,-3.53567824,-1.60552096,1,1,0,0
3.83182168,-1.32655045,-1.57837607,-1.72322262,1,0,0,0
-2.31696516,-1.8584799,-1.94927193,-2.16884166,0,0,0,0
1.44245662,-2.04502698,-3.50961424,-2.64847055,1,0,0,0
2.71626171,-3.24854292,-1.99774317,-2.80909147,1,0,0,0
-2.35292558,-3.54517102,-2.34156102,-4.40094806,0,0,0,0
3.6689274,-1.95508171,-2.64962036,-3.02965119,1,0,0,0
-1.17508722,-2.43791118,-1.40396692,-2.74427105,0,0,0,0
-1.35176452,-2.58978736,-2.16249209,-1.92138925,0,0,0,0
-3.31757739,-2.37795785,-1.58028379,-1.97633654,0,0,0,0
-1.47087248,-3.78660299,-1.86910387,-2.74157654,0,0,0,0
2.67932788,-2.19932031,-1.81941539,-1.30025847,1,0,0,0
-2.43418179,-3.70010659,-3.65898684,-2.98742093,0,0,0,0
-3.17198634,-2.26530768,-3.47197093,-3.60371098,0,0,0,0
-2.83678882,-1.99995488,-2.1033546,-2.62988415,0,0,0,0
-3.1560082,-2.05128938,-1.73072722,-3.16970088,0,0,0,0
2.43464019,-2.24229246,-2.46201735,-1.86793096,1,0,0,0
1.91847142,-1.2917676,-2.56642979,-3.37944366,1,0,0,0
-1.19294962,-1.79324299,-3.07417866,-2.28793714,0,0,0,0
-1.53385503,-2.7186349,-1.72119569,-3.96122709,0,0,0,0
-3.3445511,-3.05906329,-1.9641716,-4.34991531,0,0,0,0
2.74109356,-3.41667607,-2.25658696,-2.14133933,1,0,0,0
2.23356672,-2.1605026,-3.70009802,-3.12269013,1,0,0,0
1.37147093,-1.39002725,-2.34509967,-2.8952986,1,0,0,0
2.4294924,-2.5666574,-3.53782661,-3.96406166,1,0,0,0
-2.23295391,-1.7363077,-2.90526897,-2.91291811,0,0,0,0
2.86187138,-1.86952408,-4.43137325,-2.91559678,1,0,0,0
-1.36069665,-2.45914068,-2.04589814,-2.1813374,0,0,0,0
1.39845181,-2.31930055,-2.81535629,-3.39708477,1,0,0,0
2.14918703,-3.30310799,-2.32805833,-2.66536325,1,0,0,0
-2.61726156,-2.65603364,-2.45668516,-1.87317636,0,0,0,0
-3.2039132,-2.45079789,-3.93360704,-1.61204189,0,0,0,0
-2.98809018,-2.57407203,-3.18926238,-3.23434994,0,0,0,0
-2.59503257,-1.72006153,-2.34902017,-3.19351144,0,0,0,0
-1.99209917,-4.42619212,-3.74267176,-2.8050527,0,0,0,0
2.12264005,-2.65680104,-2.29502469,-0.79649212,1,0,0,0
-0.97958343,-1.95730627,-1.94949526,-1.37906168,0,0,0,0
0.51758951,0.48883455,-3.38124856,-1.73219312,1,1,0,0
1.96374916,-3.0198345,-3.13205048,-2.06468683,1,0,0,0
2.77816392,-2.67383941,-4.80771512,-3.76712307,1,0,0,0
-2.11075302,-3.81262414,-2.63637844,-2.89526414,0,0,0,0
0.93778335,-3.01198456,-2.96081621,-1.9875396,1,0,0,0
1.46804769,-0.66789752,-1.77281275,-3.13364789,1,0,0,0
1.20628281,-2.44129077,-4.46654744,-2.53677573,1,0,0,0
-1.05237681,-1.61937438,-1.66399851,-1.90643948,0,0,0,0
2.28450745,-2.31220983,-1.66895874,-2.43610516,1,0,0,0
2.11599655,-3.01064141,-2.07925141,-3.79361734,1,0,0,0
1.42506743,-3.16761918,-1.92692354,-2.11329665,1,0,0,0
-3.096007,-4.28215973,-3.39377858,-3.11283525,0,0,0,0
1.82566047,-2.98081301,-1.41835148,-1.67477354,1,0,0,0
2.83532571,-2.25561485,-3.24119069,-2.1401858,1,0,0,0
2.41799466,-2.6800938,-2.00194567,-3.48588191,1,0,0,0
1.50306495,-3.78251262,-2.39501894,-3.64148207,1,0,0,0
1.54229878,-2.93276384,-1.99523252,-1.98688731,1,0,0,0
-1.57828405,-1.87569652,-3.14800106,-1.90349594,0,0,0,0
1.72506627,-3.48669365,-3.15862447,-1.38075743,1,0,0,0
-2.61519775,-2.64202356,-2.69682128,-2.44855937,0,0,0,0
2.03180965,-3.66359651,-2.03206763,-2.08684262,1,0,0,0
-1.45635642,-2.29721833,-2.45225541,-2.7598286,0,0,0,0
0.62352642,-1.59394406,-3.52103785,-2.60326639,1,0,0,0
-2.07285788,-2.88836788,-2.39539947,-2.21572127,0,0,0,0
1.8182572,-2.46345587,-2.54968368,-2.09891014,1,0,0,0
2.40304247,-1.38615966,-3.81786749,-3.27131078,1,0,0,0
-2.2100918,-3.71752754,-2.92894058,-2.90844347,0,0,0,0
2.96833832,-2.39390545,-2.79542208,-3.63337286,1,0,0,0
2.45184004,-3.34894955,-3.50287855,-2.3269061,1,0,0,0
